pair-count,k-factor,v-factor,c_mean,std,hs-plain-unsafeffi_mean,std,hs-plain-safeffi_mean,std,hs-streamly-unsafe-unsafeffi-notxn_mean,std,hs-streamly-unsafe-unsafeffi-txn_mean,std,hs-streamly-unsafe-safeffi-notxn_mean,std,hs-streamly-safe-safeffi-notxn_mean,std
2500000,20,100,61.44124232,0.2831218563521944,66.65100056,0.4507568228817014,111.2358192,4.956747866342515,120.48098788,13.33695925605803,143.68067728,20.611363984203965,146.0064696,8.443353490704494,363.06362612,39.55299087036065
2500000,20,200,140.01262488,0.29746379189782146,148.37356444,0.21655160265288792,184.51771567999998,1.886504500958056,192.50383648,10.661608882139317,247.0944936,22.52232216692929,222.68043412000003,11.271933263941635,636.6401386,34.711251434611306
2500000,20,300,87.09090064,0.29546540086967976,94.70926104,0.2614255377588503,134.05402136,4.248842911410716,140.96737412,12.67689569173222,167.56519631999998,26.077820627993535,171.51909931999998,11.463911030227026,912.13265432,75.91487177174479
2500000,40,100,88.50551252,0.6343040306903109,95.72094899999999,7.968693446671081e-2,152.64579896,1.6779644294469336,168.5399818,12.030768504481788,198.81428692,13.511629254829291,187.307683,9.528956219551219,450.25819088,34.334055389768906
2500000,40,200,153.22073016,0.3670144543641098,162.56709896,1.3067648431179666,202.59922432000002,1.211021039509062,226.04105216,13.272405308015484,266.63787928,22.38138340397613,246.52947840000002,9.937043723189776,692.1568581600001,44.5026757892936
2500000,40,300,121.76250483999999,0.21061924455370024,128.62930604000002,1.2750492999259173,163.9747638,1.3245729331136846,174.46613664,12.550320884806407,208.99666496,17.728315422549187,212.42106472,10.55959120764237,972.3412538,71.2512217305101
2500000,60,100,94.56388512,0.3481803151931389,100.62665988,6.309405059300599e-2,164.36378668,1.3346858801311081,174.1640068,7.18213957101073,200.9807382,10.252087125731386,196.98837043999998,12.141882307839616,495.82633632,44.20670961573297
2500000,60,200,142.57201656,3.655243477903484,148.60873336,0.3792155118460302,182.6184762,2.7614575656815052,206.17450284,12.444723470472129,237.48361168000002,11.951630665897794,232.06070528,12.066372461031108,769.39398768,73.99901644839876
2500000,60,300,139.09690616,3.4680737787001354,143.42603536,0.2759029147943316,179.75703335999998,1.36708392440359,198.62297084,7.81017714265142,230.91503452,17.174505460782804,229.37450159999997,9.654453214450623,953.14775136,60.6780158755558
